int_dis,health_acc_score,health2_acc_score,health2_Monday_score,health2_compete1.5_score,health2_compete2_score,c_healthinfluence,sd_healthinfluence,bus_delay_healthinfluence_2,bus_delay_healthinfluence_1.5,health_acc_score_std,health2_acc_score_std,health2_Monday_score_std,health2_compete1.5_score_std,health2_compete2_score_std,c_healthinfluence_std,sd_healthinfluence_std,bus_delay_healthinfluence_2_std,bus_delay_healthinfluence_1.5_std,food_acc_score,food2_acc_score,food2_Monday_score,food2_compete1.5_score,food2_compete2_score,c_foodinfluence,sd_foodinfluence,bus_delay_foodinfluence_2,bus_delay_foodinfluence_1.5,food_acc_score_std,food2_acc_score_std,food2_Monday_score_std,food2_compete1.5_score_std,food2_compete2_score_std,c_foodinfluence_std,sd_foodinfluence_std,bus_delay_foodinfluence_2_std,bus_delay_foodinfluence_1.5_std,grocery_acc_score,grocery2_acc_score,grocery2_Monday_score,grocery2_compete1.5_score,grocery2_compete2_score,c_groceryinfluence,sd_groceryinfluence,bus_delay_groceryinfluence_2,bus_delay_groceryinfluence_1.5,grocery_acc_score_std,grocery2_acc_score_std,grocery2_Monday_score_std,grocery2_compete1.5_score_std,grocery2_compete2_score_std,c_groceryinfluence_std,sd_groceryinfluence_std,bus_delay_groceryinfluence_2_std,bus_delay_groceryinfluence_1.5_std,city
60,1,1.045454545,1.136363636,1.045454545,1.045454545,0.045454545,0.090909091,-0.090909091,-0.090909091,0,0.213200716,0.351250087,0.213200716,0.213200716,0.213200716,0.294244943,0.294244943,0.294244943,1,1,1.045454545,1,1,0,0.045454545,-0.045454545,-0.045454545,0,0,0.213200716,0,0,0,0.213200716,0.213200716,0.213200716,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco
70,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco
0,8.698113208,8.716981132,8.301886792,8.443396226,8.358490566,0.018867925,-0.41509434,0.056603774,0.141509434,1.872964604,1.860643601,2.098388549,2.079744438,2.161078563,0.136704901,0.56682784,0.549115109,0.576337851,9.075471698,8.981132075,8.613207547,8.830188679,8.858490566,-0.094339623,-0.367924528,0.245283019,0.216981132,1.660167021,1.707022649,1.949704518,1.904739443,1.869243184,0.293689239,0.503804038,0.565875988,0.569121578,8.971698113,9.075471698,8.830188679,8.613207547,8.641509434,0.103773585,-0.245283019,-0.188679245,-0.216981132,1.759099051,1.654420418,1.83859003,1.964304092,1.957591714,0.336062502,0.493989025,0.416635219,0.436538701,Tampa
10,6.643835616,6.623287671,6.520547945,7.280821918,7.184931507,-0.020547945,-0.102739726,0.664383562,0.760273973,2.174268727,2.143604476,2.352457785,2.520927992,2.535277784,0.341783922,0.572103825,0.970441757,1.084720174,6.876712329,6.780821918,6.52739726,7.328767123,7.342465753,-0.095890411,-0.253424658,0.815068493,0.801369863,2.142800008,2.135070541,2.283962695,2.49443405,2.478704768,0.377446358,0.535777152,1.003465888,1.041350999,6.931506849,7.198630137,7.178082192,7.287671233,7.287671233,0.267123288,-0.020547945,0.109589041,0.109589041,2.109608672,2.173888501,2.374243782,2.336985692,2.357552513,0.488362442,0.648278123,0.797610982,0.814720495,Tampa
20,5.949308756,5.967741935,5.963133641,4.806451613,4.852534562,0.01843318,-0.004608295,-1.110599078,-1.156682028,2.616226428,2.611206435,2.91365326,2.401649672,2.473265485,0.214371036,0.716845558,1.921305524,2.005401053,5.723502304,5.801843318,5.834101382,4.847926267,4.880184332,0.078341014,0.032258065,-0.953917051,-0.986175115,2.362329886,2.432875968,2.843142863,2.436206035,2.461636004,0.331021167,0.73526952,1.736774323,1.793711398,5.755760369,5.617511521,5.414746544,4.428571429,4.433179724,-0.138248848,-0.202764977,-0.98156682,-0.986175115,2.415282458,2.226995003,2.555561121,2.017450327,2.038155832,0.517528558,0.690807167,1.723914402,1.793711398,Tampa
30,4.299401198,4.299401198,4.215568862,3.610778443,3.706586826,0,-0.083832335,-0.508982036,-0.604790419,1.709346983,1.705819134,1.923600291,2.183868292,2.239598117,0.21952852,0.763735065,1.938414031,1.966459983,4.221556886,4.25748503,4.281437126,3.532934132,3.48502994,0.035928144,0.023952096,-0.796407186,-0.748502994,1.580762351,1.64633244,1.872071939,1.903656694,1.819758648,0.288164435,0.676205713,1.764915514,1.865083618,4.131736527,4.005988024,3.682634731,3.359281437,3.383233533,-0.125748503,-0.323353293,-0.299401198,-0.323353293,1.618979666,1.506999756,1.711371677,2.062930297,2.029114968,0.441514927,0.920119565,1.67013083,1.763995537,Tampa
40,2.017857143,2,2.428571429,4.25,4.214285714,-0.017857143,0.428571429,1.785714286,1.821428571,0.863209054,0.852802865,1.141882701,2.274363048,2.293978566,0.133630621,0.534522484,1.246293205,1.222622262,1.982142857,1.982142857,2.321428571,4.035714286,4,0,0.339285714,1.678571429,1.714285714,0.774387064,0.797520508,1.063564211,2.008747106,1.972538743,0.190692518,0.514402945,1.02880589,1.073893269,2.035714286,2.035714286,2.964285714,5.339285714,5.267857143,0,0.928571429,2.303571429,2.375,0.852041094,0.8937009,1.628878987,2.924981962,2.920093843,0.33028913,0.969669913,1.438681756,1.434161142,Tampa
50,1.357142857,1.357142857,2.392857143,5.142857143,5.107142857,0,1.035714286,2.714285714,2.75,0.487950036,0.487950036,0.875141712,2.272448275,2.266328173,0,0.744468135,1.511857892,1.50616019,1.107142857,1.142857143,2.071428571,4.25,4.214285714,0.035714286,0.928571429,2.142857143,2.178571429,0.314970394,0.356348323,0.71639899,1.818118686,1.812653934,0.188982237,0.662686532,1.208435956,1.218790275,1.392857143,1.428571429,3.285714286,6.571428571,6.5,0.035714286,1.857142857,3.214285714,3.285714286,0.497347461,0.503952631,1.436486012,2.847072199,2.782218672,0.188982237,1.208435956,1.52405752,1.583646586,Tampa
60,1.142857143,1.047619048,2.047619048,4.285714286,4.285714286,-0.095238095,1,2.238095238,2.238095238,0.358568583,0.21821789,1.116968687,2.68594224,2.68594224,0.300792604,1.048808848,1.640267109,1.640267109,1,1,1.952380952,3.952380952,3.904761905,0,0.952380952,1.952380952,2,0,0,0.804747816,2.132514724,2.095346318,0,0.804747816,1.359271514,1.378404875,1,1,2.095238095,4.476190476,4.380952381,0,1.095238095,2.285714286,2.380952381,0,0,1.300183137,2.731648726,2.765432886,0,1.300183137,1.585649934,1.564486832,Tampa
0,7.824242424,7.736363636,6.83030303,6.221212121,6.278787879,-0.087878788,-0.906060606,-0.551515152,-0.609090909,2.104999159,2.136713122,2.514696601,2.529372446,2.549421244,0.304233129,0.638405781,0.504159725,0.500979974,8.421212121,8.303030303,7.439393939,6.618181818,6.63030303,-0.118181818,-0.863636364,-0.809090909,-0.821212121,1.822229767,1.901604641,2.473745348,2.685031631,2.698021886,0.341598731,0.785243145,0.695125729,0.685169682,8.263636364,8.127272727,7,5.824242424,5.833333333,-0.136363636,-1.127272727,-1.166666667,-1.175757576,1.960137422,2.023159635,2.698643135,2.738782627,2.763105458,0.430111445,0.920312068,0.77151675,0.759551261,Washington
10,7.056338028,7.01971831,6.65915493,6.309859155,6.369014085,-0.036619718,-0.36056338,-0.290140845,-0.349295775,2.071376926,2.123890187,2.533257737,2.753485461,2.743589938,0.370234098,0.619476468,0.544918729,0.533317418,7.087323944,7.078873239,6.8,6.377464789,6.402816901,-0.008450704,-0.278873239,-0.397183099,-0.422535211,1.585859974,1.69395031,2.345087424,2.690966116,2.686751963,0.421775397,0.882010334,0.75351752,0.771343604,7.14084507,7.070422535,6.509859155,5.952112676,6.005633803,-0.070422535,-0.56056338,-0.504225352,-0.557746479,1.662954408,1.845164268,2.635436205,2.911202751,2.909165689,0.550396459,1.027101521,0.726308797,0.735627249,Washington
20,5.325892857,5.375,5.642857143,5.866071429,5.848214286,0.049107143,0.267857143,0.205357143,0.223214286,1.962895525,2.071047481,2.775152863,3.070167567,3.026667191,0.381522919,0.903229312,0.56247998,0.594591791,4.821428571,4.933035714,5.075892857,5.388392857,5.40625,0.111607143,0.142857143,0.330357143,0.3125,1.486647812,1.601562488,2.50175707,3.03433995,2.9857894,0.355670411,1.154885453,0.668153105,0.721623108,4.924107143,5.03125,5.151785714,5.486607143,5.486607143,0.107142857,0.120535714,0.334821429,0.334821429,1.54413373,1.765109341,2.81000717,3.270989361,3.239304458,0.533322656,1.280669555,0.655738357,0.695560531,Washington
30,3.943181818,4.096590909,5.068181818,5.715909091,5.647727273,0.153409091,0.971590909,0.579545455,0.647727273,1.540745308,1.630701785,2.328925955,2.633623744,2.550248269,0.376889181,0.884333339,0.59945863,0.624083744,3.505681818,3.590909091,4.477272727,5.329545455,5.301136364,0.085227273,0.886363636,0.823863636,0.852272727,1.199986472,1.270647652,2.039480453,2.510419844,2.490025557,0.280016233,0.973145923,0.665645863,0.701667772,3.5625,3.75,4.943181818,6.085227273,6.034090909,0.1875,1.193181818,1.090909091,1.142045455,1.21258284,1.354358045,2.282144127,2.746136601,2.723228603,0.40576207,1.25909677,0.750411143,0.783577377,Washington
40,2.689189189,2.743243243,3.702702703,4.459459459,4.364864865,0.054054054,0.959459459,0.662162162,0.756756757,0.978196211,1.034484993,1.949567776,2.428084476,2.384736419,0.22766786,1.090923816,0.625420999,0.637005211,2.472972973,2.5,3.297297297,4.297297297,4.256756757,0.027027027,0.797297297,0.959459459,1,0.831288371,0.848043679,1.693903086,2.273912383,2.275906026,0.163269084,1.072440946,0.801354832,0.810884854,2.472972973,2.621621622,3.945945946,5.243243243,5.22972973,0.148648649,1.324324324,1.283783784,1.297297297,0.814642925,0.91715317,1.842362182,2.465158923,2.46924811,0.358170099,1.314910363,0.883955467,0.887195516,Washington
50,1.75,1.75,2.153846154,2.653846154,2.576923077,0,0.403846154,0.423076923,0.5,0.589948486,0.589948486,0.936924786,1.412612867,1.405118847,0,0.569127829,0.667043634,0.671550737,1.711538462,1.692307692,2.096153846,2.615384615,2.576923077,-0.019230769,0.403846154,0.480769231,0.519230769,0.536383623,0.543714946,1.03392675,1.45728523,1.419004813,0.241757017,0.721099797,0.671269929,0.671269929,1.711538462,1.711538462,2.5,3.596153846,3.576923077,0,0.788461538,1.076923077,1.096153846,0.536383623,0.571771875,1.244596163,1.671674227,1.660925254,0.198029509,1.016270353,0.736876126,0.747797167,Washington
60,1.7,1.7,2.72,3.36,3.2,0,1.02,0.48,0.64,0.46291005,0.46291005,1.512397745,1.770045543,1.690308509,0,1.220404751,0.50467205,0.484873221,1.7,1.7,2.68,3.48,3.3,0,0.98,0.62,0.8,0.46291005,0.46291005,1.531172687,1.798411998,1.764155576,0,1.269581323,0.567486402,0.571428571,1.68,1.7,3.1,4.22,4.06,0.02,1.4,0.96,1.12,0.471212071,0.46291005,1.669045921,1.972153076,1.899624023,0.141421356,1.414213562,0.637597532,0.659003577,Washington
70,1.304347826,1.304347826,2,2.5,2.47826087,0,0.695652174,0.47826087,0.5,0.465215134,0.465215134,1.475729575,1.8826695,1.894308791,0.210818511,1.092795909,0.547281379,0.547722558,1.326086957,1.326086957,2.086956522,2.52173913,2.52173913,0,0.760869565,0.434782609,0.434782609,0.473959578,0.473959578,1.379630981,1.656490674,1.656490674,0,1.057980941,0.654969852,0.654969852,1.326086957,1.326086957,2.739130435,3.652173913,3.652173913,0,1.413043478,0.913043478,0.913043478,0.473959578,0.473959578,1.794247383,2.182937789,2.182937789,0,1.484379211,0.984910305,0.984910305,Washington
80,1.162162162,1.162162162,1.72972973,2.27027027,2.162162162,0,0.567567568,0.432432432,0.540540541,0.441809003,0.441809003,1.044792607,1.627005577,1.500250229,0,0.728031613,0.554804297,0.690997451,1.135135135,1.162162162,1.810810811,2.594594595,2.621621622,0.027027027,0.648648649,0.810810811,0.783783784,0.419136822,0.441809003,0.938019126,1.423209586,1.478575729,0.164398987,0.715550146,0.775952384,0.712395612,1.162162162,1.189189189,2.351351351,3.405405405,3.378378378,0.027027027,1.162162162,1.027027027,1.054054054,0.441809003,0.461750163,1.513205138,2.07444048,2.099621015,0.164398987,1.323159382,0.865591849,0.848067933,Washington
90,1,1,1,1.307692308,1.307692308,0,0,0.307692308,0.307692308,0,0,0,0.480384461,0.480384461,0,0,0.480384461,0.480384461,1,1,1.615384615,2.461538462,2.538461538,0,0.615384615,0.923076923,0.846153846,0,0,0.869718493,1.808101427,1.853617392,0,0.869718493,1.037749043,0.987096234,1,1,2.307692308,3.846153846,3.692307692,0,1.307692308,1.384615385,1.538461538,0,0,2.250356097,3.312757005,3.198557367,0,2.250356097,1.32529629,1.450022104,Washington
0,7.537931034,7.4,7.110344828,7.206896552,7.206896552,-0.137931034,-0.289655172,0.096551724,0.096551724,1.968574956,1.976950514,2.017689966,2.037483987,2.037483987,0.346022833,0.484728466,0.318942217,0.318942217,8.372413793,8.324137931,8.144827586,8.2,8.2,-0.048275862,-0.179310345,0.055172414,0.055172414,1.93270402,1.943231696,2.114694982,2.076990344,2.076990344,0.34015998,0.435714061,0.229107882,0.229107882,8.379310345,8.386206897,8.234482759,8.282758621,8.282758621,0.006896552,-0.151724138,0.048275862,0.048275862,1.922342919,1.908264944,2.061599275,2.029995376,2.029995376,0.300382897,0.413840993,0.215091534,0.215091534,St. Louis
10,6.744966443,6.731543624,6.630872483,6.617449664,6.617449664,-0.013422819,-0.100671141,-0.013422819,-0.013422819,2.512547868,2.567022864,2.49959184,2.49755912,2.49755912,0.328522022,0.566460877,0.200895871,0.200895871,6.590604027,6.651006711,6.644295302,6.637583893,6.637583893,0.060402685,-0.006711409,-0.006711409,-0.006711409,2.118175601,2.143267821,2.221132611,2.18166427,2.18166427,0.290111533,0.52629049,0.217375136,0.217375136,6.630872483,6.684563758,6.651006711,6.704697987,6.704697987,0.053691275,-0.033557047,0.053691275,0.053691275,2.112859575,2.073276713,2.152704693,2.081135851,2.081135851,0.381767491,0.51223025,0.344556803,0.344556803,St. Louis
20,5.186046512,5.224806202,5.379844961,5.348837209,5.348837209,0.03875969,0.15503876,-0.031007752,-0.031007752,2.606384714,2.649411226,2.859178746,2.791312311,2.791312311,0.316304362,0.551271434,0.352180363,0.352180363,4.744186047,4.759689922,4.744186047,4.759689922,4.759689922,0.015503876,-0.015503876,0.015503876,0.015503876,1.993266281,1.983428195,2.111275791,2.07204305,2.07204305,0.176090181,0.599276858,0.330352466,0.330352466,4.76744186,4.759689922,4.689922481,4.658914729,4.658914729,-0.007751938,-0.069767442,-0.031007752,-0.031007752,1.986326807,1.987363178,2.120577934,2.097230778,2.097230778,0.293047672,0.533063764,0.277769703,0.277769703,St. Louis
30,4.573333333,4.68,4.88,4.813333333,4.813333333,0.106666667,0.2,-0.066666667,-0.066666667,2.106446562,2.224920284,2.61471925,2.555827117,2.555827117,0.310767721,0.615124685,0.251123601,0.251123601,4.226666667,4.213333333,4.226666667,4.133333333,4.133333333,-0.013333333,0.013333333,-0.093333333,-0.093333333,1.942228682,1.926299725,1.983535836,1.995490411,1.995490411,0.307269286,0.479113295,0.373924885,0.373924885,4.16,4.093333333,4.133333333,4.04,4.04,-0.066666667,0.04,-0.093333333,-0.093333333,1.845666949,1.787141257,1.954435934,1.934327175,1.934327175,0.300150113,0.477606646,0.292857928,0.292857928,St. Louis
40,3.094339623,3.188679245,3.452830189,3.396226415,3.396226415,0.094339623,0.264150943,-0.056603774,-0.056603774,1.873542007,2.019678228,2.249495993,2.247559554,2.247559554,0.354322264,0.4863895,0.233295318,0.233295318,2.924528302,2.867924528,3.075471698,3.037735849,3.037735849,-0.056603774,0.20754717,-0.037735849,-0.037735849,1.6853333,1.64126752,1.939954962,1.950958977,1.950958977,0.233295318,0.566992422,0.192380248,0.192380248,2.830188679,2.773584906,3.018867925,2.981132075,2.981132075,-0.056603774,0.245283019,-0.037735849,-0.037735849,1.590063485,1.576772622,1.86558473,1.770382032,1.770382032,0.233295318,0.551419859,0.274721128,0.274721128,St. Louis
50,2.076923077,2.192307692,2.269230769,2.269230769,2.269230769,0.115384615,0.076923077,0,0,1.354195759,1.49717683,1.613882085,1.613882085,1.613882085,0.325812594,0.48357642,0,0,1.923076923,1.923076923,2.115384615,2.153846154,2.153846154,0,0.192307692,0.038461538,0.038461538,1.197433152,1.197433152,1.557611584,1.541228281,1.541228281,0,0.491465626,0.196116135,0.196116135,1.923076923,1.923076923,2.153846154,2.038461538,2.038461538,0,0.230769231,-0.115384615,-0.115384615,1.197433152,1.128647932,1.461295526,1.310901041,1.310901041,0.282842712,0.587039509,0.325812594,0.325812594,St. Louis
60,1.631578947,1.684210526,1.894736842,1.894736842,1.894736842,0.052631579,0.210526316,0,0,0.76088591,0.749268649,1.100239208,1.100239208,1.100239208,0.229415734,0.535303379,0,0,1.526315789,1.526315789,1.947368421,1.947368421,1.947368421,0,0.421052632,0,0,0.696692268,0.696692268,1.078769062,0.970319776,0.970319776,0,0.692482609,0.471404521,0.471404521,1.578947368,1.578947368,2,2.052631579,2.052631579,0,0.421052632,0.052631579,0.052631579,0.692482609,0.692482609,1.105541597,1.078769062,1.078769062,0,0.692482609,0.229415734,0.229415734,St. Louis
70,1.230769231,1.230769231,1.230769231,1.230769231,1.230769231,0,0,0,0,0.43852901,0.43852901,0.43852901,0.43852901,0.43852901,0,0,0,0,1.230769231,1.230769231,1.307692308,1.307692308,1.307692308,0,0.076923077,0,0,0.43852901,0.43852901,0.480384461,0.630425172,0.630425172,0,0.493548117,0.40824829,0.40824829,1.230769231,1.153846154,1.307692308,1.307692308,1.307692308,-0.076923077,0.153846154,0,0,0.43852901,0.375533808,0.480384461,0.480384461,0.480384461,0.277350098,0.375533808,0.40824829,0.40824829,St. Louis
80,1,1,1.25,1.25,1.25,0,0.25,0,0,0,0,0.5,0.5,0.5,0,0.5,0,0,1,1,1.5,1.25,1.25,0,0.5,-0.25,-0.25,0,0,0.577350269,0.5,0.5,0,0.577350269,0.5,0.5,0.75,1,2,2,2,0.25,1,0,0,0.5,0,1.414213562,1.825741858,1.825741858,0.5,1.414213562,0.816496581,0.816496581,St. Louis
